죽전고등학교,경기,J100000801
줄포자동차공업고등학교,전북,P100000442
중경고등학교,서울,B100000530
중동고등학교,서울,B100000531
중마고등학교,전남,Q100005327
중모고등학교,경북,R100000957
중문고등학교,제주,T100000144
중산고등학교,서울,B100000532
중산고등학교,경기,J100000802
중앙고등학교,서울,B100000533
중앙대학교사범대학부속고등학교,서울,B100000534
중앙여자고등학교,서울,B100000535
중원고등학교,경기,J100000803
중일고등학교,대전,G100000231
중화고등학교,서울,B100000536
중흥고등학교,경기,J100000804
증평공업고등학교,충북,M100000200
증평정보고등학교,충북,M100000203
지구촌고등학교,부산,C100000536
지리산고등학교,경남,S100003285
지명고등학교,전남,Q100000311
지산고등학교,부산,C100000537
지산고등학교,경기,J100006903
지평고등학교,경기,J100000805
지평선고등학교,전북,P100002634
진건고등학교,경기,J100000806
진경여자고등학교,전북,P100000443
진관고등학교,서울,B100005525
진광고등학교,강원,K100000501
진교고등학교,경남,S100000650
진도고등학교,전남,Q100000312
진도국악고등학교,전남,Q100000235
진도실업고등학교,전남,Q100000313
진량고등학교,경북,R100000961
진명여자고등학교,서울,B100000537
진보고등학교,경북,R100000962
진부고등학교,강원,K100000503
진서고등학교,경남,S100000653
진선여자고등학교,서울,B100000538
진성고등학교,경기,J100000807
진성여자고등학교,전남,Q100000316
진안공업고등학교,전북,P100000446
진안제일고등학교,전북,P100000447
진양고등학교,경남,S100000654
진영고등학교,경남,S100000655
진영제일고등학교,경남,S100000658
진위고등학교,경기,J100000810
진접고등학교,경기,J100005803
진주고등학교,경남,S100000660
진주기계공업고등학교,경남,S100000662
진주동명고등학교,경남,S100000663
진주여자고등학교,경남,S100000665
진주외국어고등학교,경남,S100000667
진주제일여자고등학교,경남,S100000668
진주중앙고등학교,경남,S100000601
진천고등학교,충북,M100000204
진천상업고등학교,충북,M100000207
진해고등학교,경남,S100000669
진해세화여자고등학교,경남,S100000670
진해여자고등학교,경남,S100000671
진해용원고등학교,경남,S100003331
진해중앙고등학교,경남,S100000675
창녕고등학교,경남,S100000677
창녕공업고등학교,경남,S100000678
창녕대성고등학교,경남,S100000681
창녕여자고등학교,경남,S100000682
창녕옥야고등학교,경남,S100000634
창녕제일고등학교,경남,S100000684
창덕여자고등학교,서울,B100000539
창동고등학교,서울,B100000540
창문여자고등학교,서울,B100000541
창선고등학교,경남,S100000685
창신고등학교,경남,S100000687
창원경일고등학교,경남,S100000688
창원경일여자고등학교,경남,S100003228
창원고등학교,경남,S100000689
창원공업고등학교,경남,S100000690
창원과학고등학교,경남,S100003433
창원기계공업고등학교,경남,S100000691
창원남고등학교,경남,S100000692
창원남산고등학교,경남,S100000693
창원대산고등학교,경남,S100000694
창원대암고등학교,경남,S100003277
창원명곡고등학교,경남,S100003230
창원명지여자고등학교,경남,S100000695
창원문성고등학교,경남,S100000696
창원봉림고등학교,경남,S100003209
창원사파고등학교,경남,S100000697
창원성민여자고등학교,경남,S100003488
창원신월고등학교,경남,S100003210
창원여자고등학교,경남,S100000698
창원용호고등학교,경남,S100000699
창원중앙고등학교,경남,S100000701
창원중앙여자고등학교,경남,S100000702
창원토월고등학교,경남,S100003278
창평고등학교,전남,Q100000317
창현고등학교,경기,J100000812
천상고등학교,울산,H100000702
천안고등학교,충남,N100000238
천안공업고등학교,충남,N100000239
천안두정고등학교,충남,N100002463
천안불당고등학교,충남,N100002892
천안상업고등학교,충남,N100000237
천안신당고등학교,충남,N100002531
천안쌍용고등학교,충남,N100002511
천안업성고등학교,충남,N100002552
천안여자고등학교,충남,N100000244
천안여자상업고등학교,충남,N100000245
천안오성고등학교,충남,N100002553
천안월봉고등학교,충남,N100002464
천안제일고등학교,충남,N100000240
천안중앙고등학교,충남,N100000246
천안청수고등학교,충남,N100002547
천천고등학교,경기,J100004895
철성고등학교,경남,S100000703
철암고등학교,강원,K100000505
철원고등학교,강원,K100000506
철원여자고등학교,강원,K100000507
첨단고등학교,광주,F100001155
청구고등학교,대구,D100000350
청담고등학교,서울,B100000542
청담고등학교,경기,J100000813
청덕고등학교,경기,J100005664
청도고등학교,경북,R100000964
청도전자고등학교,경북,R100000965
청란여자고등학교,대전,G100000232
청량고등학교,서울,B100000543
청명고등학교,경기,J100000815
청북고등학교,경기,J100005804
청산고등학교,충북,M100000209
청석고등학교,충북,M100000211
청송고등학교,경북,R100000967
청송여자고등학교,경북,R100000969
청송자동차고등학교,경북,R100000968
청심국제고등학교,경기,J100005286
청양고등학교,충남,N100002727
청운고등학교,경기,J100000816
청원고등학교,서울,B100000544
청원고등학교,충북,M100001915
청원여자고등학교,서울,B100000545
청주고등학교,충북,M100000212
청주공업고등학교,충북,M100000215
청주농업고등학교,충북,M100000216
청주대성고등학교,충북,M100000217
청주신흥고등학교,충북,M100000164
청주여자고등학교,충북,M100000220
청주여자상업고등학교,충북,M100000223
청주외국어고등학교,충북,M100000224
청주중앙여자고등학교,충북,M100000226
청평고등학교,경기,J100000817
청학고등학교,경기,J100000818
청학공업고등학교,인천,E100000292
초계고등학교,경남,S100000705
초당고등학교,경기,J100005658
초월고등학교,경기,J100005908
초지고등학교,경기,J100000819
춘천고등학교,강원,K100000510
춘천기계공업고등학교,강원,K100000513
춘천여자고등학교,강원,K100000517
춘천한샘고등학교,강원,K100000516
충남고등학교,대전,G100000233
충남과학고등학교,충남,N100000254
충남기계공업고등학교,대전,G100000234
충남디자인예술고등학교,충남,N100000262
충남삼성고등학교,충남,N100002870
충남여자고등학교,대전,G100000236
충남예술고등학교,충남,N100000255
충남외국어고등학교,충남,N100002532
충남인터넷고등학교,충남,N100000256
충남조선공업고등학교,충남,N100000227
충남체육고등학교,충남,N100000257
충남해양과학고등학교,충남,N100000258
충렬고등학교,부산,C100000539
충렬여자고등학교,경남,S100000706
충무고등학교,경남,S100000708
충북고등학교,충북,M100000231
충북공업고등학교,충북,M100000232
충북과학고등학교,충북,M100000233
충북대학교사범대학부설고등학교,충북,A000003569
충북반도체고등학교,충북,M100000134
충북산업과학고등학교,충북,M100000179
충북상업정보고등학교,충북,M100000237
충북생명산업고등학교,충북,M100000156
충북에너지고등학교,충북,M100000150
충북여자고등학교,충북,M100000235
충북예술고등학교,충북,M100000236
충북전산기계고등학교,충북,M100000238
충북체육고등학교,충북,M100000240
충암고등학교,서울,B100000546
충원고등학교,충북,M100000241
충주고등학교,충북,M100000242
충주공업고등학교,충북,M100000244
충주대원고등학교,충북,M100000143
충주상업고등학교,충북,M100000246
충주여자고등학교,충북,M100000248
충주예성여자고등학교,충북,M100000250
충주중산고등학교,충북,M100000198
충현고등학교,경기,J100000820
충훈고등학교,경기,J100004898
치악고등학교,강원,K100003702
칠곡고등학교,경북,R100000974
칠보고등학교,전북,P100000448
칠성고등학교,대구,D100001851
칠원고등학교,경남,S100000710
태광고등학교,경기,J100000821
태릉고등학교,서울,B100000547
태백기계공업고등학교,강원,K100000521
태봉고등학교,경남,S100003447
태성고등학교,경기,J100000822
태안고등학교,충남,N100000259
태안여자고등학교,충남,N100000260
태원고등학교,경기,J100000823
태인고등학교,전북,P100000450
태장고등학교,경기,J100000824
토평고등학교,경기,J100000825
통영고등학교,경남,S100000714
통영여자고등학교,경남,S100000716
통진고등학교,경기,J100000826
퇴계원고등학교,경기,J100000827
파주고등학교,경기,J100000832
파주여자고등학교,경기,J100000831
판곡고등학교,경기,J100005910
판교고등학교,경기,J100005901
팔렬고등학교,강원,K100003746
평내고등학교,경기,J100004915
평창고등학교,강원,K100000522
평촌경영고등학교,경기,J100000836
평촌고등학교,경기,J100000834
평촌공업고등학교,경기,J100000835
평택고등학교,경기,J100000837
평택기계공업고등학교,경기,J100000838
평택여자고등학교,경기,J100000840
평해정보고등학교,경북,R100000980
포곡고등학교,경기,J100005660
포산고등학교,대구,D100000351
포은고등학교,경북,R100000774
포천고등학교,경기,J100000841
포천일고등학교,경기,J100000843
포항고등학교,경북,R100000982
포항과학기술고등학교,경북,R100000752
포항동성고등학교,경북,R100000991
포항여자고등학교,경북,R100000986
포항여자전자고등학교,경북,R100000988
포항영신고등학교,경북,R100000989
포항예술고등학교,경북,R100000990
포항이동고등학교,경북,R100006136
포항장성고등학교,경북,R100006138
포항제철고등학교,경북,R100000992
포항제철공업고등학교,경북,R100000993
포항중앙고등학교,경북,R100000994
포항중앙여자고등학교,경북,R100000995
포항해양과학고등학교,경북,R100005434
포항흥해공업고등학교,경북,R100001018
표선고등학교,제주,T100000146
푸른꿈고등학교,전북,P100000452
풍덕고등학교,경기,J100000844
풍동고등학교,경기,J100004912
풍무고등학교,경기,J100004919
풍문고등학교,서울,B100000548
풍산고등학교,경기,J100006541
풍산고등학교,경북,R100000999
풍생고등학교,경기,J100000847
풍암고등학교,광주,F100001119
풍양고등학교,경북,R100001000
하길고등학교,경기,J100007015
하나고등학교,서울,B100005616
하남경영고등학교,경기,J100000849
하남고등학교,경기,J100000848
하동고등학교,경남,S100000718
하동여자고등학교,경남,S100000719
하성고등학교,경기,J100000850
하양여자고등학교,경북,R100001001
하의고등학교,전남,Q100000318
하장고등학교,강원,K100000525
학남고등학교,대구,D100001661
학다리고등학교,전남,Q100000320
학산고등학교,충북,M100000254
학산고등학교,전북,P100000454
학산여자고등학교,부산,C100000542
학성고등학교,울산,H100000117
학성여자고등학교,울산,H100000119
학익고등학교,인천,E100000293
학익여자고등학교,인천,E100000294
한가람고등학교,서울,B100000549
한강미디어고등학교,서울,B100000550
한겨레고등학교,경기,J100005320
한광고등학교,서울,B100000551
한광고등학교,경기,J100000851
한광여자고등학교,경기,J100000852
한국게임과학고등학교,전북,P100002471
한국경마축산고등학교,전북,P100000457
한국과학영재학교,부산,A000005629
한국관광고등학교,경기,J100000853
한국교원대학교부설고등학교,충북,A000003533
한국도예고등학교,경기,J100000854
한국디지털미디어고등학교,경기,J100000855
한국마사고등학교,전북,P100002456
한국말산업고등학교,전남,Q100000193
한국문화영상고등학교,경기,J100000538
한국바둑고등학교,전남,Q100000310
한국바이오마이스터고등학교,충북,M100000205
한국뷰티고등학교,제주,T100000152
한국산림과학고등학교,경북,R100000972
한국삼육고등학교,서울,B100000552
한국생명과학고등학교,경북,R100000895
한국식품마이스터고등학교,충남,N100000270
한국애니메이션고등학교,경기,J100000856
한국외식과학고등학교,경기,J100000517
한국원자력마이스터고등학교,경북,R100000978
한국전통문화고등학교,전북,P100000456
한국조리과학고등학교,경기,J100000857
한국조형예술고등학교,부산,C100000447
한국주얼리고등학교,인천,E100000295
한국치즈과학고등학교,전북,P100000400
한국한방고등학교,전북,P100002635
한국항만물류고등학교,전남,Q100000314
한국호텔관광고등학교,충북,M100000139
한림고등학교,제주,T100000129
한림공업고등학교,제주,T100000148
한림디자인고등학교,충북,M100000249
한마음고등학교,충남,N100002527
한민고등학교,경기,J100006763
한밭고등학교,대전,G100000239
한백고등학교,경기,J100006811
한별고등학교,전북,P100000459
한빛고등학교,경기,J100006908
한빛고등학교,전남,Q100000321
한서고등학교,서울,B100000554
한성고등학교,서울,B100000555
한성과학고등학교,서울,B100000570
한성여자고등학교,서울,B100000556
한세사이버보안고등학교,서울,B100000662
한솔고등학교,세종,I100000071
한솔고등학교,경기,J100000858
한양공업고등학교,서울,B100000601
한양대학교사범대학부속고등학교,서울,B100000557
한얼고등학교,부산,C100000489
한영고등학교,서울,B100000558
한영고등학교,전남,Q100000322
한영외국어고등학교,서울,B100000576
한울고등학교,전남,Q100005464
한일고등학교,충남,N100000264
한일여자고등학교,경북,R100001003
한일여자고등학교,경남,S100000723
함덕고등학교,제주,T100000150
함백고등학교,강원,K100000529
함안고등학교,경남,S100000724
함양고등학교,경남,S100000731
함양제일고등학교,경남,S100000734
함열고등학교,전북,P100000460
함열여자고등학교,전북,P100000461
함월고등학교,울산,H100000546
함지고등학교,대구,D100001816
함창고등학교,경북,R100001004
함평고등학교,전남,Q100000323
함평골프고등학교,전남,Q100000324
함평여자고등학교,전남,Q100000326
함현고등학교,경기,J100000862
합덕여자고등학교,충남,N100000267
합덕제철고등학교,충남,N100000265
합천고등학교,경남,S100000736
합천여자고등학교,경남,S100000737
합포고등학교,경남,S100000740
해강고등학교,부산,C100001908
해남고등학교,전남,Q100000328
해남공업고등학교,전남,Q100000329
해동고등학교,부산,C100000549
해룡고등학교,전남,Q100000330
해리고등학교,전북,P100000463
해성고등학교,경남,S100000741
해성국제컨벤션고등학교,서울,B100000614
해성여자고등학교,서울,B100005536
해운대고등학교,부산,C100000550
해운대공업고등학교,부산,C100000551
해운대관광고등학교,부산,C100000552
해운대여자고등학교,부산,C100000553
행신고등학교,경기,J100000863
향남고등학교,경기,J100005663
향일고등학교,경기,J100005909
현대고등학교,서울,B100000559
현대고등학교,울산,H100000120
현대공업고등학교,울산,H100000123
현대청운고등학교,울산,H100000124
현도정보고등학교,충북,M100000257
현서고등학교,경북,R100001007
현암고등학교,경기,J100005415
현일고등학교,경북,R100001008
현천고등학교,강원,K100003910
현풍고등학교,대구,D100000356
현화고등학교,경기,J100005290
협성고등학교,대구,D100000358
형곡고등학교,경북,R100006291
형석고등학교,충북,M100000258
혜광고등학교,부산,C100000556
혜성여자고등학교,서울,B100000560
혜원여자고등학교,서울,B100000561
혜화여자고등학교,서울,B100000562
혜화여자고등학교,부산,C100000557
호계고등학교,울산,H100000614
호남고등학교,전북,P100000464
호남삼육고등학교,광주,F100000168
호남원예고등학교,전남,Q100000333
호남제일고등학교,전북,P100000465
호매실고등학교,경기,J100006542
호산고등학교,대구,D100001817
호서고등학교,충남,N100000269
호수돈여자고등학교,대전,G100000243
호원고등학교,경기,J100000865
호평고등학교,경기,J100005291
홍성고등학교,충남,N100000272
홍성공업고등학교,충남,N100000130
홍성여자고등학교,충남,N100000274
홍익대학교사범대학부속고등학교,서울,B100000563
홍익대학교사범대학부속여자고등학교,서울,B100000564
홍익디자인고등학교,서울,B100000615
홍익디자인고등학교,경기,J100000644
홍주고등학교,충남,N100000276
홍천고등학교,경기,J100005416
홍천고등학교,강원,K100000530
홍천농업고등학교,강원,K100000531
홍천여자고등학교,강원,K100000532
화곡고등학교,서울,B100000565
화곡보건경영고등학교,서울,B100000655
화령고등학교,경북,R100001012
화명고등학교,부산,C100000558
화봉고등학교,울산,H100000688
화성고등학교,경기,J100000867
화성반월고등학교,경기,J100006700
화수고등학교,경기,J100000868
화순고등학교,전남,Q100000334
화순이양고등학교,전남,Q100000336
화암고등학교,울산,H100000126
화원고등학교,대구,D100000360
화원고등학교,전남,Q100000337
화정고등학교,경기,J100000869
화천고등학교,강원,K100000534
화천정보산업고등학교,강원,K100000536
화홍고등학교,경기,J100000870
환일고등학교,서울,B100000566
황간고등학교,충북,M100000259
황지고등학교,강원,K100000539
황지정보산업고등학교,강원,K100000544
횡성고등학교,강원,K100000546
횡성여자고등학교,강원,K100000548
효령고등학교,경북,R100001014
효명고등학교,경기,J100000871
효문고등학교,서울,B100005288
효성고등학교,경기,J100000872
효성여자고등학교,대구,D100000362
효암고등학교,경남,S100000747
효양고등학교,경기,J100004917
효원고등학교,경기,J100000873
효자고등학교,경기,J100005417
효정고등학교,울산,H100000128
효청보건고등학교,경북,R100000977
후포고등학교,경북,R100001016
휘경공업고등학교,서울,B100000602
휘경여자고등학교,서울,B100000567
휘문고등학교,서울,B100000568
휘봉고등학교,서울,B100005573
흥덕고등학교,경기,J100005677
흥덕고등학교,충북,M100001839
흥진고등학교,경기,J100000874
강릉제일고등학교 부설 방송통신고등학교,강원,K100003159
묵호고등학교 부설 방송통신고등학교,강원,K100000408
설악고등학교 부설 방송통신고등학교,강원,K100000445
원주고등학교 부설 방송통신고등학교,강원,K100000467
춘천고등학교 부설 방송통신고등학교,강원,K100000511
춘천여자고등학교 부설 방송통신고등학교,강원,K100000518
황지고등학교 부설 방송통신고등학교,강원,K100000540
상동고등학교 부설 방송통신고등학교,경기,J100006965
서현고등학교 부설 방송통신고등학교,경기,J100006964
수성고등학교 부설 방송통신고등학교,경기,J100000642
수원여자고등학교 부설 방송통신고등학교,경기,J100000650
호원고등학교 부설 방송통신고등학교,경기,J100005822
마산고등학교 부설 방송통신고등학교,경남,S100000547
진주고등학교 부설 방송통신고등학교,경남,S100000661
구미고등학교 부설 방송통신고등학교,경북,R100000754
김천중앙고등학교 부설 방송통신고등학교,경북,R100000784
안동고등학교 부설 방송통신고등학교,경북,R100000892
포항고등학교 부설 방송통신고등학교,경북,R100000983
광주고등학교 부설 방송통신고등학교,광주,F100000095
전남여자고등학교 부설 방송통신고등학교,광주,F100000162
대구고등학교 부설 방송통신고등학교,대구,D100000285
대전고등학교 부설 방송통신고등학교,대전,G100000175
대전여자고등학교 부설 방송통신고등학교,대전,G100000195
경남여자고등학교 부설 방송통신고등학교,부산,C100000347
동래고등학교 부설 방송통신고등학교,부산,C100000395
경기여자고등학교 부설 방송통신고등학교,서울,B100002525
경동고등학교 부설 방송통신고등학교,서울,B100002501
경복고등학교 부설 방송통신고등학교,서울,B100002502
수도여자고등학교 부설 방송통신고등학교,서울,B100002503
영등포고등학교 부설 방송통신고등학교,서울,B100002504
학성고등학교 부설 방송통신고등학교,울산,H100000118
인천여자고등학교 부설 방송통신고등학교,인천,E100000270
제물포고등학교 부설 방송통신고등학교,인천,E100000290
목포고등학교 부설 방송통신고등학교,전남,Q100000197
순천고등학교 부설 방송통신고등학교,전남,Q100000243
전주고등학교 부설 방송통신고등학교,전북,P100000415
전주여자고등학교 부설 방송통신고등학교,전북,P100000427
제주제일고등학교 부설 방송통신고등학교,제주,T100000155
천안중앙고등학교 부설 방송통신고등학교,충남,N100000247
홍성고등학교 부설 방송통신고등학교,충남,N100000273
청주고등학교 부설 방송통신고등학교,충북,M100000213
충주고등학교 부설 방송통신고등학교,충북,M100000243
